ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,0.6728799898188605,0.18261714578616892,0.6294416243654837,0.35822418778703735,0.11179417122039936,0.9402320923413657,0.377378504734092,0.2920880428316508
1,0.656929538030798,0.15786382469779164,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.2190132779026853,0.011084532911879032,0.6979695431472237,0.6312298009865636,0.16757741347905153,0.9730378492225732,0.3781806157593536,0.43783462224865843
1,0.13409409069698386,0.04710392550510444,0.847715736040584,0.6446674604524567,0.19854280510018185,0.833885688327242,1.0,0.5181439619274215
1,0.02603826411572562,0.007934304386826706,0.6294416243654837,0.2216363327096431,0.12431693989071135,0.06312333519172397,0.37755857047445684,0.3248066627007802
1,0.009315742586857847,0.07438810815428645,0.7385786802030339,0.10818166354822267,0.0,0.635347622292428,0.9421988973428844,0.0
1,0.2921393119246596,0.544071163128444,0.9162436548223241,0.35550263650280556,0.0,0.0,0.9421988973428844,0.0
1,0.6669240232469351,0.08044295416684465,0.7385786802030339,0.2216363327096431,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.29334408009163027,0.042565460680876514,0.6294416243654837,0.10818166354822267,0.09471766848815832,0.635347622292428,0.9421988973428844,0.24628197501486682
1,0.12732363296992322,0.007934304386826706,0.6294416243654837,0.4837557407722386,0.12431693989071135,0.06312333519172397,0.37755857047445684,0.3248066627007802
1,0.38849531243371654,0.012686344026312418,0.6979695431472237,0.39003231842150043,0.21812386156648245,0.04430196782919327,0.377378504734092,0.5693039857227831
1,0.62573282993255,0.747885609328948,0.847715736040584,0.14764415716958723,0.0,0.0,0.9421988973428844,0.0
1,0.0590845458787596,0.05771859382341635,0.6979695431472237,0.08725973805069032,0.16757741347905153,0.03084412232340128,0.3781806157593536,0.43783462224865843
1,0.20375005302676794,0.1570202041775234,1.0,0.0967851675455016,0.3280965391621109,0.9546139709678084,0.00505166249787195,0.8566329565734634
1,0.25985661561956475,0.08500277647259835,0.6979695431472237,0.4260928729375735,0.09471766848815832,0.164777302855727,0.9421988973428844,0.24628197501486682
1,0.03966402239850677,0.18545769082909747,0.9162436548223241,0.7023303282871254,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.26821363424256567,0.08117978727948401,0.6979695431472237,0.4260928729375735,0.20013661202185773,0.4957669991121022,0.9421988973428844,0.5223081499107707
1,0.6774699868493615,0.04246935201401052,0.7385786802030339,0.1663548222486817,0.0,0.0,0.9421988973428844,0.0
1,0.6757476774275655,0.056949724488488326,1.0,0.7946929749957476,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.03966402239850677,0.5291316048011618,0.6979695431472237,0.17945228780404676,0.20013661202185773,0.4261702698796176,0.9421988973428844,0.5223081499107707
1,0.3801976837907776,0.05771859382341635,0.6979695431472237,0.08725973805069032,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.36922750604505156,0.07328819785570885,1.0,0.4148664738901182,0.0,0.0,0.9421988973428844,0.0
1,0.8319178721418573,9.61086668660032e-05,0.9162436548223241,0.35550263650280556,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.16732702668306962,0.04788347358079536,0.6294416243654837,0.2216363327096431,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
0,0.17233275357400415,0.19239887232497546,0.847715736040584,0.10954243919033857,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.6298901285368854,0.0787129981632566,0.43908629441625635,0.12553155298520124,0.0,0.635347622292428,0.9421988973428844,0.0
1,0.6805667500954482,0.0020289607449489556,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.635347622292428,0.9421988973428844,0.24628197501486682
1,0.13501039324651085,0.021720558711716714,0.6979695431472237,0.4260928729375735,0.16757741347905153,0.012456379442069898,0.3781806157593536,0.43783462224865843
1,0.009765409578755357,0.534898124813122,0.6979695431472237,0.1069909848613726,0.21812386156648245,0.02117532883189832,0.377378504734092,0.5693039857227831
1,0.37877232426929114,0.5442954166844646,0.0,0.45262799795883524,0.09471766848815832,0.002797910342976384,0.9421988973428844,0.24628197501486682
1,0.7321257370720741,0.09277689974798171,0.0,0.358564381697569,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.03966402239850677,0.09115373115202255,0.6294416243654837,0.1539377445143728,0.0,0.0,0.9421988973428844,0.0
1,0.29338650150596024,0.014640553585921149,0.6294416243654837,0.4837557407722386,0.20013661202185773,0.06622581511078074,0.9421988973428844,0.5223081499107707
1,0.13847198065583508,0.07461236171030712,1.0,0.3543119578159555,0.08492714025500803,0.0018274174564827383,0.9421988973428844,0.22070196311719315
1,0.06399694565816824,0.06652855495279997,0.7385786802030339,0.4837557407722386,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.3533109913884529,0.14765494852846955,0.0,0.1604014288144242,0.08492714025500803,0.0,0.9421988973428844,0.22070196311719315
1,0.6792262334026217,0.07535987356370936,0.847715736040584,0.6945058683449581,0.09403460837886968,0.06386669144520851,0.376746637681539,0.2444973230220171
1,0.3305815975904637,0.046068087651104185,0.7385786802030339,0.183534614730398,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.3352818902982226,0.08324078424672163,0.6979695431472237,0.10443953053240307,0.19854280510018185,0.29186541122054965,1.0,0.5181439619274215
1,0.35336189708564886,0.043323651275041654,0.0,0.1894880081646555,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
0,0.06399694565816824,0.0483426594335996,0.6294416243654837,0.10818166354822267,0.08060109289617401,0.0018274174564827383,0.9421988973428844,0.2099940511600238
1,0.2812963984219234,0.020161462560334888,0.6294416243654837,0.2216363327096431,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.35660289314045734,0.021827346119345607,0.847715736040584,0.10597040312978478,0.13592896174863256,0.0664426273513804,0.3777255405246133,0.3551457465794243
1,0.058660331735460064,0.05863696552902482,0.6294416243654837,0.10818166354822267,0.08060109289617401,0.07644696359619241,0.9421988973428844,0.2099940511600238
1,0.6433971068595428,0.2243176284652514,0.6294416243654837,0.9986392243578841,0.19854280510018185,0.833885688327242,1.0,0.5181439619274215
1,0.34308743053493407,0.18808466105676822,0.0,0.14084027895900775,0.09403460837886968,0.014366392037828635,0.376746637681539,0.2444973230220171
1,0.05919484155601748,0.060548460125582,0.847715736040584,0.13845892158530404,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.8438552581343063,0.011330143949425484,0.6979695431472237,0.3320292566763072,0.0,0.0,0.9421988973428844,0.0
1,0.6869978365078692,0.167859126051856,0.0,0.3170607246130288,0.09471766848815832,0.002797910342976384,0.9421988973428844,0.24628197501486682
1,0.6292029016247402,0.08072060142667976,0.43908629441625635,0.08930090151386239,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.05919484155601748,0.7478215368843706,0.43908629441625635,0.08930090151386239,0.19854280510018185,0.833885688327242,1.0,0.5181439619274215
1,0.3810206592287787,0.04946392721370297,0.43908629441625635,0.4737200204116334,0.20013661202185773,0.15077742674843586,0.9421988973428844,0.5223081499107707
1,0.630237984134391,0.2732796548630985,0.6979695431472237,0.07518285422690951,0.1407103825136602,0.9947655330483801,0.37715915192310207,0.3670434265318221
1,0.28910193865863487,0.0020716757080005126,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.002797910342976384,0.9421988973428844,0.24628197501486682
1,0.3571289186781488,0.02741232753833668,0.6294416243654837,0.9515223677496181,0.08060109289617401,0.0018274174564827383,0.9421988973428844,0.2099940511600238
1,0.02593645272133373,0.014640553585921149,0.6294416243654837,0.4837557407722386,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.6307809782378145,0.35495066421767546,0.6294416243654837,0.9935363156999486,0.0,0.635347622292428,0.9421988973428844,0.0
0,0.18454163661816486,0.5998462261330144,0.0,0.1706072461302952,0.0,0.0,0.9421988973428844,0.0
1,0.3338819836253341,0.9124770407073598,0.6294416243654837,0.43068549072971507,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.21841937810206594,0.0661868352483875,0.7385786802030339,0.4837557407722386,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.3295295465150808,0.08423390713767033,0.6294416243654837,0.12229971083517555,0.2115209471766839,0.047770963678787526,0.37746362672044625,0.5520523497917935
1,0.3342383235057057,0.527487078723677,0.0,0.8957305664228628,0.11179417122039936,0.7820727250201326,0.377378504734092,0.2920880428316508
1,0.008509735714588724,0.07681218230746231,0.43908629441625635,0.45466916142201086,0.0,0.3538582254434327,0.9421988973428844,0.0
1,0.2959826920629534,0.049250352398445184,0.7385786802030339,0.1663548222486817,0.08492714025500803,0.0,0.9421988973428844,0.22070196311719315
1,0.03966402239850677,0.14783648712143865,0.6294416243654837,0.10818166354822267,0.09471766848815832,0.635347622292428,0.9421988973428844,0.24628197501486682
1,0.13830229499851526,0.0020289607449489556,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.8317397022016715,0.04828926572978515,0.43908629441625635,0.36945058683449616,0.0,0.0,0.9421988973428844,0.0
1,0.15332795995418488,0.6160351971295545,1.0,0.13998979418268576,0.1814663023679408,0.06077453591856119,0.37838032503503094,0.4741225461035157
1,0.37833114156025965,0.0753278373414207,0.43908629441625635,0.3480183704711699,0.1775956284153004,0.01244089285345562,1.0,0.4634146341463463
1,0.13857379205022696,0.07468711289564735,0.6294416243654837,0.1539377445143728,0.20013661202185773,0.8761279398707386,0.9421988973428844,0.5223081499107707
1,0.6804564544181904,0.03174789628806972,0.43908629441625635,0.45466916142201086,0.09471766848815832,0.002797910342976384,0.9421988973428844,0.24628197501486682
1,0.05170321978534765,0.16005296655418394,0.9162436548223241,0.7023303282871254,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.2737878080855216,0.05500619366964248,0.7385786802030339,0.13301581901684045,0.209699453551913,0.20749447645006092,0.37746362672044625,0.547293277810823
1,0.34097484410130235,0.05534791337405494,0.7385786802030339,0.29256676305494267,0.3479052823315101,0.08145945611100791,0.37746362672044625,0.9083878643664463
1,0.684461035930938,0.5278074409465636,0.7385786802030339,0.13301581901684045,0.2292805100182136,0.98796692064672,0.37746362672044625,0.5984533016061846
1,0.6912823993551945,0.058487463158344376,0.6294416243654837,0.10818166354822267,0.1775956284153004,0.07607012327324536,1.0,0.4634146341463463
1,0.6547999830314343,0.034150612959719794,0.6979695431472237,0.1787718999829906,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.2737878080855216,0.19444919055145019,0.0,0.4126552134716803,1.0,0.9476191951103677,0.37715915192310207,0.5895300416418792
1,0.36413693632545713,0.06615479902609885,0.0,0.14764415716958723,0.0,0.0,0.9421988973428844,0.0
1,0.14684596784456794,0.05356456366665244,0.6294416243654837,0.0986562340534114,0.1407103825136602,0.060082801627124316,0.37715915192310207,0.3670434265318221
1,0.26300428456284736,0.031128529323822134,0.7385786802030339,0.13981969722741994,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.6433971068595428,0.5270706078339242,0.7385786802030339,0.12434087429835117,0.1873861566484507,0.9479237646864481,0.37704129071122694,0.48899464604402
1,0.2930131930598566,0.597091111016189,0.6979695431472237,0.719680217724104,0.0,0.0,0.9421988973428844,0.0
0,0.03966402239850677,0.6267566528554953,0.847715736040584,0.35312127912910185,0.09403460837886968,0.26047925829564933,0.376746637681539,0.2444973230220171
1,0.007763118822381539,0.007934304386826706,0.6294416243654837,0.4837557407722386,0.12431693989071135,0.12747527308017925,0.37755857047445684,0.3248066627007802
1,0.22977134857676157,0.0012173764469693735,0.43908629441625635,0.7475761183874816,0.0,0.635347622292428,0.9421988973428844,0.0
1,0.2029525304373648,0.18403741830763318,0.7385786802030339,0.16244259227759983,0.033925318761383494,0.03329616552065917,0.37570553030997494,0.08744794765020458
1,0.19678445679378953,0.014640553585921149,0.6294416243654837,0.4837557407722386,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.6710389004369406,0.06863226688308914,0.7385786802030339,0.1663548222486817,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.13032706910448394,0.0,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.6203028888983159,0.28914826363675195,0.6979695431472237,0.1069909848613726,0.033925318761383494,0.01450577133535691,0.37570553030997494,0.08744794765020458
1,0.1560598990370339,0.15834436803212168,0.6294416243654837,0.9935363156999486,0.12431693989071135,0.18530219496582634,0.37755857047445684,0.3248066627007802
1,0.22053196453569762,0.01475801973431293,0.6294416243654837,0.09508419799285761,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.17225639502821025,0.007379009867156465,0.6294416243654837,0.2216363327096431,0.08060109289617401,0.043656693303599114,0.9421988973428844,0.2099940511600238
1,0.2812200398761295,0.013284353509034215,0.6979695431472237,0.1069909848613726,0.21812386156648245,0.050961200933325124,0.377378504734092,0.5693039857227831
1,0.03268994188266237,0.5261949510913673,0.7385786802030339,0.10818166354822267,0.09471766848815832,0.635347622292428,0.9421988973428844,0.24628197501486682
0,0.13994824587451746,0.27745504250138825,1.0,0.358564381697569,0.19854280510018185,0.833885688327242,1.0,0.5181439619274215
1,0.32795995418487256,0.05303062662850797,0.6294416243654837,0.18727674774621406,0.2292805100182136,0.98796692064672,0.37746362672044625,0.5984533016061846
1,0.03966402239850677,0.248942804664474,0.6294416243654837,0.1539377445143728,0.09471766848815832,0.002581098102376722,0.9421988973428844,0.24628197501486682
1,0.2890849700929029,0.0020289607449489556,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.6845543630424639,0.18866131305796421,0.7385786802030339,0.29256676305494267,0.0,0.0,0.9421988973428844,0.0
1,0.9181945446061173,0.04748836017256846,1.0,0.20173498894369857,0.0,0.0,0.9421988973428844,0.0
1,0.7680481907266788,0.04124129682627825,0.847715736040584,0.6812383058343272,0.0,0.0,0.9421988973428844,0.0
1,0.28868620879820134,0.057974883601725695,0.43908629441625635,0.08930090151386239,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.28520765282314514,0.087640425441032,0.6294416243654837,0.1539377445143728,0.0,0.0,0.9421988973428844,0.0
1,0.00778008738811352,0.010710776985177908,0.7385786802030339,0.4837557407722386,0.10382513661201997,0.002353961469367616,0.3772639174447689,0.2712671029149334
1,0.7132821448267086,0.167859126051856,0.0,0.3170607246130288,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.6801001145378187,0.06893127162445005,0.0,0.1604014288144242,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.362389174055063,0.20946350006407247,0.9162436548223241,0.10256846402449327,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.28092308997581983,0.03174789628806972,0.43908629441625635,0.45466916142201086,0.0,0.635347622292428,0.9421988973428844,0.0
1,0.026012811267127647,0.007934304386826706,0.6294416243654837,0.4837557407722386,0.19171220400728473,0.06312333519172397,0.37755857047445684,0.5002974419988107
1,0.35706104441522085,0.18186963393276667,0.6294416243654837,0.27385609797584465,0.1873861566484507,0.9479237646864481,0.37704129071122694,0.48899464604402
1,0.6124888643787384,0.17316646021101195,0.6979695431472237,0.17945228780404676,0.21311475409835978,0.05596336905573107,0.3781806157593536,0.5562165377751285
1,0.29659356042930474,0.021720558711716714,0.6979695431472237,0.4260928729375735,0.16757741347905153,0.9730378492225732,0.3781806157593536,0.43783462224865843
1,0.6832902048954312,0.03875315022852506,0.6294416243654837,0.12808300731417077,0.23201275045537173,0.18263333952796879,0.3782591899006037,0.6055919095776403
1,0.6557926441267552,0.5991841442057153,0.6979695431472237,0.1673754039802695,0.11179417122039936,0.7820727250201326,0.377378504734092,0.2920880428316508
1,0.29630509481186107,0.26947802315151,0.6979695431472237,0.07518285422690951,0.1775956284153004,0.9947655330483801,1.0,0.4634146341463463
0,0.6750265133839563,0.14788988082525312,0.847715736040584,0.0894709984691282,0.21311475409835978,0.6353424600962233,0.3781806157593536,0.5562165377751285
0,0.6861578925041362,0.04871641536030072,0.6979695431472237,0.4260928729375735,0.0,0.635347622292428,0.9421988973428844,0.0
1,0.663343655877487,0.16718636538379397,0.6294416243654837,0.183534614730398,0.19854280510018185,0.833885688327242,1.0,0.5181439619274215
1,0.35289526152801937,0.034150612959719794,0.6979695431472237,0.1787718999829906,0.1775956284153004,0.833885688327242,1.0,0.4634146341463463
1,0.36529928307809784,0.02758318739054291,0.6979695431472237,0.697567613539718,0.09471766848815832,0.635347622292428,0.9421988973428844,0.24628197501486682
1,0.3478301446570229,0.2056618683524839,0.43908629441625635,0.6528321143051556,0.16643897996356927,0.9946674513204897,0.3781642461465931,0.4348602022605661
1,0.2029525304373648,0.05119388321729102,0.7385786802030339,0.29256676305494267,0.24476320582877875,0.9645770096429825,0.37704129071122694,0.6389054134443768
1,0.6317906078988674,0.0787129981632566,0.43908629441625635,0.3480183704711699,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.03966402239850677,0.048481483063517156,0.6294416243654837,0.10818166354822267,0.09403460837886968,0.26047925829564933,0.376746637681539,0.2444973230220171
1,0.35205531752428626,0.08021870061082398,0.7385786802030339,0.35873447865283126,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.3571289186781488,0.05312673529537398,0.7385786802030339,0.29256676305494267,0.11771402550090926,0.9407070143922031,0.37746362672044625,0.3075550267697764
1,0.13932040894243414,0.048663021656486276,0.6294416243654837,0.4114645347848267,0.0,0.0,0.9421988973428844,0.0
1,0.9146226615195351,0.04788347358079536,0.6294416243654837,0.2216363327096431,0.20013661202185773,0.0,0.9421988973428844,0.5223081499107707
1,0.35061298943706787,0.15786382469779164,0.9162436548223241,0.4238816125191356,0.0,0.0,0.9421988973428844,0.0
1,0.6304670597717729,0.08064585024133954,0.6294416243654837,0.4837557407722386,0.1775956284153004,0.026316876251832655,1.0,0.4634146341463463
1,0.16732702668306962,0.08593182691896972,0.6294416243654837,0.2216363327096431,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.05919484155601748,0.27316218871470677,0.7385786802030339,0.1663548222486817,0.08060109289617401,0.041209812302546056,0.9421988973428844,0.2099940511600238
1,0.6901964111483477,0.0307654521378839,0.7385786802030339,0.18727674774621406,0.2115209471766839,0.08145945611100791,0.37746362672044625,0.5520523497917935
1,0.2819496882026047,0.04646320105933109,0.6979695431472237,0.1069909848613726,0.033925318761383494,0.012038241549484852,0.37570553030997494,0.08744794765020458
1,0.7672846052687398,0.05571099055999317,0.7385786802030339,0.29256676305494267,0.0,0.0,0.9421988973428844,0.0
1,0.2812454927247275,0.014127974029302465,0.0,0.37727504677666346,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
0,0.04388919526577016,0.4965507667335868,0.6294416243654837,0.35822418778703735,0.11179417122039936,0.7820727250201326,0.377378504734092,0.2920880428316508
1,0.15785008272175796,0.16422835419247364,0.43908629441625635,0.08930090151386239,0.033925318761383494,0.000764005038303539,0.37570553030997494,0.08744794765020458
1,0.7388283205362067,0.19427833069924397,0.0,0.1682258887565915,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.056887116616467996,0.5340758617743796,0.6979695431472237,0.08725973805069032,0.0,0.0,0.9421988973428844,0.0
1,0.009315742586857847,0.07530647985989493,0.7385786802030339,0.10818166354822267,0.1775956284153004,0.01244089285345562,1.0,0.4634146341463463
1,0.20109447248971282,0.0483426594335996,0.6294416243654837,0.10818166354822267,0.08060109289617401,0.0018274174564827383,0.9421988973428844,0.2099940511600238
1,0.8527892079921945,0.0406966810473709,0.43908629441625635,0.3480183704711699,0.09471766848815832,0.0,0.9421988973428844,0.24628197501486682
1,0.05137233275357401,0.24857972747853577,0.6979695431472237,0.1673754039802695,0.22427140255009093,0.03728138099072875,0.377378504734092,0.5853658536585442
1,0.3503669452339541,0.049239673657682295,0.7385786802030339,0.35873447865283126,0.2884790528233161,0.7138491399781123,0.3776044053901861,0.7531231409875119
1,0.3285538539854919,0.07985562342488574,0.6294416243654837,0.22401769008334682,0.0,0.0,0.9421988973428844,0.0
1,0.17729605905060875,0.07971679979496818,0.43908629441625635,0.014458241197480959,0.20628415300546266,0.8708160399760473,0.054553371485444146,0.5383700178465176
1,0.29311500445424854,0.26875186877963353,0.7385786802030339,0.892498724272837,0.0,0.0,0.9421988973428844,0.0
0,0.19935519450218472,0.5583593182691897,0.6294416243654837,0.07195101207688381,0.24476320582877875,0.9750820789196556,0.37704129071122694,0.6389054134443768
1,0.2033258388834684,0.05342574003673488,0.7385786802030339,0.38237795543459896,0.3479052823315101,0.08145945611100791,0.37746362672044625,0.9083878643664463
1,0.13995673015738347,0.0786062107556277,0.43908629441625635,0.3480183704711699,0.09403460837886968,0.26047925829564933,0.376746637681539,0.2444973230220171
1,0.6856064141178467,0.527487078723677,0.0,0.8957305664228628,0.22427140255009093,0.44291643436783745,0.377378504734092,0.5853658536585442
1,0.29269079031094897,0.1967344410747085,0.0,0.1604014288144242,0.0,0.0,0.9421988973428844,0.0
1,0.14684596784456794,0.046644739652300204,0.6294416243654837,0.12229971083517555,0.11771402550090926,0.16994466125668506,0.37746362672044625,0.3075550267697764
1,0.22364569634751624,0.6379266156934774,0.847715736040584,0.6945058683449581,0.2292805100182136,0.98796692064672,0.37746362672044625,0.5984533016061846
1,0.6677385144020702,0.16540301567639146,0.0,0.4126552134716803,0.1814663023679408,0.0762404757480023,0.37838032503503094,0.4741225461035157
1,0.9977007593433166,0.0018153859296911711,0.9162436548223241,0.09117196802177219,0.20013661202185773,0.635347622292428,0.9421988973428844,0.5223081499107707
1,0.6851567471259492,0.16568066293622657,0.6294416243654837,0.08794012587174649,0.11179417122039936,0.9402320923413657,0.377378504734092,0.2920880428316508
1,0.6257667670640139,0.050200760326342325,0.7385786802030339,0.892498724272837,0.1775956284153004,0.01244089285345562,1.0,0.4634146341463463
1,0.1726636406057778,0.021250694118149588,0.6979695431472237,0.6407552304813748,0.033925318761383494,0.21727683825806854,0.37570553030997494,0.08744794765020458
1,0.03268994188266237,0.0020289607449489556,0.9162436548223241,0.4238816125191356,0.09471766848815832,0.635347622292428,0.9421988973428844,0.24628197501486682
